job_id,title,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function
8251,1068,247,471,302,597,2254,2561,1619,0,1,0,1,6,9,110,23
7286,1060,1057,471,302,329,803,348,251,0,1,0,1,2,4,22,23
13920,1781,1057,471,302,329,801,348,240,0,1,0,1,2,13,22,23
9662,24,607,471,302,504,969,1871,1619,0,1,0,1,5,1,21,18
2402,828,879,471,302,735,2417,462,1619,0,1,1,1,0,13,32,37
13747,433,785,265,302,421,1410,2561,1619,0,1,1,5,7,13,116,37
11068,144,339,471,145,584,1470,2561,1619,0,1,0,1,5,1,1,18
4802,245,1119,471,302,886,3018,2093,1350,0,0,0,1,5,1,37,20
2261,642,240,471,302,288,2962,318,1619,0,1,1,1,0,13,1,18
6860,758,1132,244,302,886,3125,2561,1619,0,1,0,5,7,13,116,37
8020,1849,935,242,53,688,2988,529,991,0,1,1,3,2,13,21,11
3534,178,1118,471,302,716,1023,1914,641,0,1,1,1,7,0,97,1
13159,2384,586,471,242,257,920,733,558,0,1,1,1,6,5,74,16
7334,2048,285,471,85,125,1979,2044,86,0,1,0,1,2,9,55,31
3286,1086,156,391,302,110,2517,584,465,0,1,1,1,5,1,70,31
7851,767,411,471,302,229,1713,2561,1619,0,1,1,5,7,13,116,37
7996,984,79,471,302,91,470,196,1619,0,1,1,1,5,1,72,20
15868,957,341,364,302,129,3085,935,1619,0,1,1,1,5,13,58,37
9476,1847,156,471,302,77,390,883,1619,0,1,1,3,7,13,90,11
3354,400,1089,93,302,76,387,59,1283,0,1,0,5,7,13,116,37
16680,2618,33,233,302,730,1068,1846,1619,0,1,1,5,7,13,116,37
14712,955,645,471,302,886,3064,2342,1205,1,0,1,0,5,9,28,18
3114,1245,667,471,302,71,2249,1994,1619,0,1,0,5,7,13,116,37
10193,2537,1090,435,114,48,2847,1328,1364,0,1,0,1,2,4,25,23
13283,254,610,471,302,68,325,1921,1619,0,1,0,1,7,13,116,37
16186,302,824,471,302,760,111,2561,1619,0,0,0,1,7,13,69,37
4402,953,610,163,302,608,3067,209,1512,0,1,1,1,7,13,65,12
4983,2608,247,428,302,150,2856,1798,1324,0,1,0,1,5,1,55,18
7594,1293,403,471,108,165,1207,1715,510,0,1,0,0,5,13,21,12
13512,223,156,471,302,254,1398,2561,1619,0,1,0,5,7,13,116,37
11499,1596,610,471,302,276,985,2254,425,0,1,0,1,6,13,58,1
9421,1195,696,391,183,350,717,1500,368,1,1,0,1,2,4,70,31
12596,1450,156,471,302,95,1912,1766,810,0,1,0,1,0,1,37,22
11071,105,610,471,302,486,2135,1221,1619,0,1,0,1,2,4,37,1
8998,2208,784,471,294,886,3168,190,1619,0,0,0,1,7,1,116,37
791,619,1054,471,302,886,1959,1264,721,0,0,1,5,7,13,116,37
15387,184,574,391,302,690,742,2561,1619,0,1,0,5,7,13,116,31
4460,806,1144,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
1591,806,686,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
5279,1955,935,329,106,753,2630,2229,1305,1,1,1,5,7,13,85,16
11254,68,935,471,302,432,1429,122,707,0,1,1,1,0,1,21,4
6708,2250,299,471,302,894,1473,2379,1377,0,1,0,5,7,13,116,37
9973,495,1113,22,302,886,255,475,301,0,1,0,5,7,13,116,37
4461,2595,414,471,302,555,604,1701,1619,0,1,1,5,7,13,116,37
10638,179,555,471,302,886,1951,580,1619,0,1,0,1,0,1,110,37
3336,2582,333,471,302,886,298,2113,1619,1,1,0,5,7,13,116,37
75,342,886,471,302,486,3233,1705,1619,0,1,0,3,2,4,56,1
1845,1201,297,391,302,298,1826,2325,1006,0,1,1,1,5,9,58,31
9022,330,142,471,302,254,2415,931,648,0,1,0,1,4,13,116,7
9570,1045,828,431,302,478,1074,1792,862,0,1,0,1,5,1,6,18
12402,2354,234,471,302,886,1577,2602,1619,0,0,0,1,6,7,42,18
6430,807,884,471,302,797,1697,1305,1107,0,1,1,0,7,1,29,11
9216,136,28,471,4,886,702,1052,109,0,0,1,1,5,9,55,18
581,552,758,471,302,486,3236,1211,1619,0,1,0,1,2,4,48,1
8022,2390,488,471,302,886,134,2561,1619,0,0,0,0,5,13,55,18
1340,150,518,471,302,886,751,1409,100,0,0,1,5,7,13,116,37
1662,791,82,471,302,886,1445,2281,1619,0,0,0,1,3,5,55,15
17278,278,215,397,302,439,1439,140,631,0,1,1,1,6,9,37,5
3839,506,330,158,302,411,1365,481,1619,0,1,1,1,2,1,95,36
5269,2076,444,471,302,886,1475,1947,442,1,1,1,1,6,13,70,31
17318,142,345,364,302,886,1141,8,1619,0,0,0,5,7,13,116,37
6029,1598,411,471,302,304,2122,2484,1442,0,1,1,5,7,13,116,37
16958,161,770,471,302,396,2931,1502,1309,0,1,1,5,7,13,116,7
16886,593,421,471,222,208,757,1351,1619,0,1,0,1,5,13,55,31
9971,2660,364,226,302,21,928,1569,1619,0,1,0,1,2,1,55,18
13785,1890,1176,226,302,501,682,1976,1619,0,1,0,5,7,13,116,37
13386,2422,597,471,302,509,2104,1961,1296,0,1,0,1,5,1,116,22
2637,428,785,471,272,529,1691,419,1025,0,1,1,1,5,1,21,12
2046,2267,904,471,302,566,1849,168,975,0,1,0,1,0,1,9,31
14954,237,973,118,302,81,3052,2275,884,0,1,0,1,0,9,58,25
10360,552,840,471,302,486,2187,1211,1619,0,1,0,1,2,4,29,7
11493,1859,1087,358,302,291,2400,2172,212,0,1,1,1,5,1,22,26
39,166,354,136,302,815,3151,2288,1528,0,1,1,1,5,13,21,9
9142,796,76,161,302,729,2366,2060,1180,0,1,1,1,5,5,106,31
17417,2279,311,456,302,490,2861,895,468,0,1,1,1,6,9,55,18
11392,1138,696,471,302,333,815,1680,977,0,1,1,2,6,13,35,37
10887,1888,731,471,255,701,237,2561,268,0,1,0,1,5,13,108,18
13910,2211,28,471,302,230,2909,2529,934,0,1,0,1,5,1,21,18
10744,1504,667,471,302,486,3243,1219,1619,0,1,0,1,2,4,43,7
194,2103,321,471,302,717,1949,561,1619,0,0,1,1,2,13,49,37
10099,16,189,471,302,769,3040,682,1619,0,1,0,3,7,13,101,37
411,2492,311,239,302,741,2616,441,1285,0,1,1,1,0,1,55,18
1409,926,299,471,302,354,810,2156,1135,0,1,1,1,5,1,58,18
15581,783,731,471,302,760,899,2561,1619,0,0,0,1,7,13,35,37
11322,93,353,26,111,127,647,879,590,0,1,1,1,2,1,55,0
11306,172,1119,471,302,886,3017,2093,1350,0,0,0,1,5,1,37,20
12595,2220,52,339,302,19,3108,605,1276,0,1,1,1,5,1,21,12
2147,1676,440,471,0,865,1417,550,1619,0,1,0,1,5,1,21,18
5619,1108,856,146,302,76,386,19,113,0,1,0,1,7,13,102,31
399,2636,1032,471,302,295,2332,483,875,0,1,0,1,5,13,55,24
13497,68,247,19,302,506,1622,2053,223,0,1,0,1,2,13,38,37
7362,1183,786,471,302,886,1572,2561,1608,0,1,0,5,7,13,116,37
3818,1379,52,260,302,521,1673,1269,1078,0,1,0,1,0,13,63,37
8358,1701,1176,471,302,779,2281,2561,1619,0,1,0,5,7,13,116,37
16260,2702,88,471,302,886,190,2420,1619,0,0,1,1,7,13,37,12
13392,1143,247,471,107,480,1519,253,863,0,1,1,1,7,13,48,17
8885,344,1135,471,302,707,2478,1543,893,0,1,0,1,5,9,37,20
4340,1790,728,233,302,886,410,964,1619,0,0,1,5,7,13,116,37
4123,383,126,471,302,439,1999,1985,712,0,1,0,5,7,13,116,37
8972,137,667,471,302,512,2057,2561,484,0,1,1,1,7,1,116,6
569,805,680,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
4319,824,524,471,233,886,1028,2561,666,0,0,0,1,2,4,37,31
15506,1703,680,313,302,608,1103,30,360,0,1,1,3,2,4,65,34
1419,986,169,471,302,254,3219,98,324,0,1,1,1,6,4,116,7
3162,403,52,259,302,521,1674,504,821,0,1,1,5,7,13,116,37
3613,1321,93,300,302,876,2232,2511,1619,0,1,0,5,7,13,116,37
4513,37,1006,471,302,886,1427,2189,10,0,0,0,4,6,13,116,37
2631,2341,303,471,302,887,2973,2047,1619,0,1,1,1,5,13,21,18
16938,1106,769,471,302,396,1348,1641,1396,0,1,0,5,7,13,116,7
419,583,910,471,302,486,2395,1513,1619,0,1,0,1,2,4,73,7
5126,269,220,391,302,886,1609,1353,963,0,0,1,5,7,13,116,37
11636,898,339,187,302,584,1920,2581,1619,0,1,1,1,5,1,1,1
9510,116,1091,226,302,750,1901,2561,1619,0,1,1,1,5,13,116,37
10336,1519,156,313,302,450,1453,2561,1619,0,1,1,1,7,13,116,37
5656,583,931,471,302,486,2391,1503,1619,0,1,0,1,2,4,25,7
522,1016,512,471,302,797,1700,2204,1107,0,1,0,0,7,1,29,37
11321,1708,816,471,302,537,1718,822,1619,0,1,1,3,2,4,35,37
12049,2204,711,406,302,790,3043,2389,671,1,1,1,1,5,13,21,37
14599,700,950,391,302,549,1799,2227,952,0,1,1,1,5,1,45,31
16798,607,950,125,138,886,1569,511,720,1,1,0,1,6,4,56,7
11430,884,1104,188,302,694,1791,312,355,0,1,1,1,2,4,63,37
13684,1145,1032,471,302,760,76,2561,1619,0,0,0,1,7,13,50,37
10656,2740,402,226,302,699,2611,2212,194,0,1,0,1,0,1,55,12
8568,551,67,471,302,486,2217,1199,1619,0,1,0,1,2,4,63,7
16183,871,1032,391,183,544,823,2187,367,0,1,0,1,6,9,4,31
15612,207,364,141,37,834,3074,718,1539,0,1,1,1,6,1,55,12
10304,2127,781,272,302,851,3123,2452,910,0,1,0,1,7,13,21,22
14250,1996,1148,471,302,886,1754,65,1619,0,0,0,0,7,13,55,18
9475,2227,251,471,175,692,1971,1107,1619,0,1,1,1,7,1,70,26
12067,728,731,453,274,701,807,1862,557,0,1,0,1,1,13,116,18
4220,2401,976,471,302,886,2034,925,1619,0,0,0,1,1,5,21,4
5014,2348,610,163,302,542,1886,1613,1619,0,1,0,1,7,13,116,12
14193,1770,622,471,302,667,2099,1959,1302,0,1,0,1,5,1,82,20
10739,929,67,471,244,886,3037,1467,1316,0,0,1,1,0,9,58,18
3537,806,645,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
11790,2255,1076,364,302,824,2314,755,1619,0,1,0,1,5,1,80,12
156,566,907,471,159,886,1998,1171,704,0,0,0,1,0,4,96,7
7922,1716,527,305,302,407,1677,1304,1212,0,1,1,3,6,4,89,1
13739,914,88,143,302,114,2825,2184,587,0,1,1,2,7,13,28,36
3606,278,415,440,302,148,1581,2508,55,0,1,1,4,5,9,26,31
11453,2005,1107,471,302,735,1606,1514,1619,0,1,0,5,7,13,116,37
1151,1262,950,471,302,886,1517,2561,1619,0,0,0,1,4,9,58,5
7178,905,1073,174,186,84,1662,2612,2,0,1,1,1,5,4,54,4
6538,260,311,68,302,741,2615,2057,1286,0,1,1,1,0,0,55,7
5063,1232,249,471,71,588,2293,2463,319,0,1,1,1,4,1,98,8
1818,310,369,136,302,657,925,1868,1251,0,1,1,1,7,13,116,9
10611,2341,711,341,302,790,2943,2385,1619,0,1,0,1,7,13,21,37
17653,401,928,30,185,886,2156,2381,1210,0,0,0,1,6,4,16,1
16672,818,984,471,196,396,914,1666,1398,0,1,0,1,2,4,25,7
10108,1970,283,471,302,769,3039,683,1619,0,1,0,3,7,13,101,37
3720,1526,610,471,302,706,786,2407,1242,0,1,1,1,0,1,21,12
17592,1110,860,94,302,886,2932,522,135,0,0,0,5,7,13,116,37
16549,2570,950,471,302,15,176,2561,1619,0,1,0,1,7,13,96,37
15477,992,247,259,302,439,2103,1808,629,0,1,1,1,1,13,37,19
7953,762,204,471,302,254,1037,98,324,0,1,1,1,6,13,50,1
10286,559,643,471,302,486,2173,1195,1619,0,1,0,3,2,4,25,7
5423,2034,27,471,302,499,1779,1950,102,0,1,1,5,4,13,116,37
17515,2710,274,471,302,886,1396,1878,1619,0,0,1,5,7,13,116,37
11369,2114,634,471,10,886,2497,1804,333,0,0,0,1,5,1,55,23
14576,753,1147,313,302,502,1744,762,1619,0,1,1,5,7,13,116,23
12115,1000,614,471,302,391,860,2561,1619,0,1,0,5,7,13,116,37
15148,58,610,391,302,242,906,853,422,0,1,1,1,2,1,58,31
15293,806,676,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
2713,109,961,251,302,743,2134,387,504,0,0,0,5,7,13,116,37
1249,1739,944,313,302,472,1492,2388,1619,0,1,1,1,7,13,55,37
3505,2129,930,471,302,675,837,1447,1619,0,1,1,1,7,5,116,11
7074,1856,1089,309,47,454,1423,433,1082,0,1,1,1,5,4,80,12
548,2351,1129,471,302,861,3182,2256,411,0,1,1,1,5,13,21,12
16301,1879,279,471,71,842,2375,2618,1619,0,1,0,1,2,1,101,28
10943,1226,487,471,302,149,228,1574,805,0,1,1,5,7,13,116,37
15701,667,101,471,302,89,529,821,1586,0,1,0,1,6,13,116,37
12229,1238,88,163,302,114,2815,534,1153,0,1,1,1,0,13,28,12
7724,348,650,471,7,886,1487,1004,742,0,1,0,3,6,9,22,31
12397,166,1075,136,302,815,3150,957,1528,0,1,1,1,5,1,21,9
8075,54,311,275,302,886,2129,488,1171,0,0,1,1,0,1,42,22
4174,88,311,471,302,886,160,218,1591,0,0,1,1,5,13,116,37
13244,1467,950,272,302,78,919,1469,995,0,1,0,3,4,7,21,22
11521,2510,88,324,302,114,2747,1411,1036,0,1,1,1,7,13,116,37
7238,2046,612,334,302,886,1134,1957,1554,0,0,0,5,7,13,116,37
3926,1158,95,471,302,230,2917,2536,929,0,1,1,1,7,1,21,18
1374,274,247,471,220,875,3197,781,89,0,1,0,1,1,9,55,5
13010,2135,840,471,302,760,934,356,1619,0,0,0,1,7,13,68,37
10824,1659,828,471,302,28,442,2179,161,0,1,0,5,7,13,116,37
5259,415,390,26,302,886,1883,805,1619,0,0,1,5,7,13,116,37
12413,1023,480,272,302,351,1848,2289,145,0,1,1,1,2,13,116,22
17620,1277,34,207,198,886,2038,543,1047,0,0,1,1,2,4,49,15
8492,2320,610,273,302,608,1102,2371,503,0,1,1,1,5,1,65,22
13653,705,980,471,302,425,2884,973,814,0,1,1,1,2,4,52,16
17432,1995,785,380,302,422,1408,2561,1619,0,1,0,4,4,13,99,30
4588,1858,15,471,217,839,2462,2645,1653,0,1,1,1,2,1,114,8
4594,431,1003,471,302,672,146,2395,371,0,1,1,1,2,4,94,27
9040,1961,247,471,86,515,1654,2310,1217,0,1,1,1,6,13,95,36
16168,2173,234,471,302,832,869,1942,1598,0,1,1,1,7,13,37,37
11287,1025,950,118,220,81,2795,2136,160,0,1,1,1,0,1,58,9
2144,420,419,471,302,148,857,2253,1619,0,1,1,5,7,13,116,37
12095,2090,1074,11,203,76,1219,44,37,0,1,0,1,7,13,25,31
6584,242,190,471,302,254,2694,2561,1619,0,1,0,5,7,13,26,37
6898,2691,757,272,138,466,1485,1692,382,0,0,1,1,0,1,109,22
16037,1323,446,471,302,510,21,1024,1401,0,1,0,5,7,13,116,37
17344,1431,950,471,302,133,553,117,1619,0,1,0,1,3,13,48,37
12213,1833,553,471,302,886,2354,1183,824,0,1,0,1,0,4,11,12
3130,2773,415,163,302,737,3083,2287,1619,0,1,1,1,0,13,21,12
4650,2109,600,471,302,707,2468,2148,891,0,1,1,1,0,9,37,31
13152,278,259,397,302,439,578,166,430,0,1,1,1,0,1,37,5
7580,2708,498,471,302,886,3210,2040,221,0,0,0,0,6,4,70,3
12548,2709,331,471,302,91,1089,2309,609,0,1,1,1,0,1,18,18
17104,1079,1176,471,302,441,288,2561,1619,0,1,1,5,7,13,116,37
15847,2030,311,471,302,498,1633,2198,1619,0,1,0,1,0,13,101,22
3463,1619,659,272,302,886,584,1724,1619,0,0,0,5,7,13,116,37
10962,1361,1147,163,302,72,852,2568,994,0,1,1,1,5,1,32,12
15300,806,991,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
7723,212,311,471,302,536,1156,6,2,0,1,1,5,7,13,116,37
9001,62,953,471,302,468,2066,1123,847,0,1,1,1,0,1,56,15
7684,1182,1176,272,302,637,3042,1990,1619,0,1,1,1,5,13,70,22
7255,517,388,471,302,886,3060,952,300,0,1,0,1,7,13,42,37
9018,552,1107,471,302,486,2214,1702,1619,0,1,0,1,2,4,80,7
15108,1267,677,471,302,886,778,2561,1619,0,0,0,5,7,13,116,37
12848,707,731,471,302,684,279,737,1619,0,1,0,1,7,13,65,37
2350,276,110,153,302,871,568,1094,1619,0,1,1,1,7,13,106,5
2856,2202,667,471,302,71,2312,2018,1619,0,1,0,5,7,13,116,37
8894,2609,187,141,302,676,502,842,802,0,1,0,1,0,4,70,25
947,2341,610,471,302,371,271,2426,408,0,1,1,1,6,13,21,12
17198,2280,311,471,302,637,2311,881,110,0,1,0,1,5,1,18,18
2247,1941,429,226,302,886,1852,1572,334,0,0,0,5,7,13,116,37
10662,2606,247,252,302,793,472,624,272,0,1,0,1,7,13,101,9
10004,1217,1135,471,302,707,3246,681,1360,0,1,0,5,7,13,116,37
3181,1087,311,180,302,729,1861,1236,1375,0,1,0,1,1,9,106,13
4903,1827,247,64,138,81,2421,2247,883,0,1,1,1,5,1,58,35
1501,1668,955,141,302,886,3114,414,1619,0,0,0,5,7,13,116,37
3945,439,922,471,302,707,3015,1720,893,0,1,0,1,5,1,37,20
6825,162,1082,471,302,764,2885,508,579,1,1,1,1,2,4,70,7
15118,806,872,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
1814,1489,1089,471,302,61,677,1455,1410,0,1,0,1,7,13,80,12
9090,2228,247,163,219,298,2789,2367,1006,0,1,1,1,5,1,58,9
16065,2286,837,471,302,738,1239,427,1420,0,1,1,1,5,1,55,31
897,943,322,471,302,69,444,132,1619,0,1,1,1,5,13,58,18
4538,1876,950,359,302,809,845,2443,1619,0,1,1,1,0,13,81,37
8092,2697,310,154,302,262,2821,1359,905,0,1,1,1,5,13,21,37
3792,2477,278,471,160,745,1317,313,421,0,1,0,1,7,13,25,37
12352,293,311,60,302,886,3215,2196,1171,0,0,1,1,5,1,42,12
14241,281,1044,471,302,760,720,1825,1619,0,0,0,1,7,13,68,37
13464,427,1158,471,302,558,2752,2299,1259,0,1,0,1,2,1,55,18
15209,1578,315,471,302,895,33,1403,1619,0,1,1,1,2,13,70,37
4374,1282,524,471,302,886,1257,1584,1619,0,0,1,5,7,13,116,37
8281,1137,115,471,302,886,2725,828,1641,0,0,0,5,7,13,116,37
312,558,731,471,302,486,2167,1442,1619,0,1,0,3,2,4,37,1
5570,264,1033,471,302,41,565,2561,1619,0,1,0,5,7,13,116,37
15178,655,408,136,302,448,1451,2561,1619,0,1,0,1,4,13,70,9
16910,563,1078,471,302,396,2569,2399,1290,0,1,0,1,7,13,116,37
8551,1836,1176,471,302,886,1866,220,1619,0,1,1,1,5,1,4,25
7756,371,341,471,302,539,1769,396,1619,0,1,1,1,7,13,27,9
10666,2062,610,391,190,215,792,2104,336,1,1,1,0,6,9,21,31
6552,645,1089,471,183,886,722,827,1619,0,0,1,1,5,13,101,8
13429,1520,311,471,302,704,2991,766,470,0,1,1,1,0,6,21,12
15677,158,284,471,302,632,483,2468,74,0,1,0,1,7,13,21,7
8209,1013,228,471,41,662,1072,1164,1613,0,1,1,1,2,1,70,27
6680,1205,667,471,302,149,234,641,1235,0,1,1,1,0,1,21,6
9782,2134,680,258,95,886,2555,810,852,0,0,0,0,5,1,61,23
7493,1915,974,471,302,886,321,2561,1619,0,0,0,3,7,13,48,37
1801,2127,28,151,302,226,886,1922,155,0,1,0,1,0,1,58,22
13325,610,524,471,302,670,721,1067,1147,0,1,1,1,6,9,106,12
5019,359,822,471,302,0,1122,2561,1122,0,1,1,3,7,4,48,16
14227,1151,351,471,302,886,1114,2561,1619,0,0,0,5,5,13,116,37
13969,1456,208,419,302,676,499,250,801,0,1,1,1,2,1,70,22
1193,104,795,391,302,513,3131,1406,829,0,1,1,1,0,4,8,1
12377,1281,852,163,302,416,2027,812,1619,0,1,1,5,7,1,55,12
8752,1089,24,471,302,7,2857,2423,4,0,1,1,5,7,13,58,37
17130,1861,714,471,302,886,1273,2561,1619,0,0,0,5,7,13,116,37
16607,2725,769,471,302,872,1986,2561,1619,0,1,0,1,5,1,55,37
1415,1132,375,471,302,165,813,1716,1619,0,1,0,5,7,13,116,37
4992,2680,838,471,302,604,125,2396,130,0,1,1,2,2,4,113,10
9703,1062,680,471,302,6,821,639,1486,0,1,0,1,0,4,30,21
1020,2560,1093,84,302,836,595,260,317,0,1,1,5,2,4,106,7
9020,298,594,471,302,886,2487,1518,1619,0,1,0,0,5,1,55,18
7376,926,950,471,265,841,3102,2055,1179,0,1,1,1,5,13,37,12
165,1466,107,272,302,228,781,416,329,0,1,0,1,2,1,106,22
10630,2146,1075,471,302,347,1923,2260,729,0,1,1,1,0,1,93,27
6822,2433,1116,471,183,687,2273,2045,1367,0,1,0,1,0,1,93,36
10794,552,643,471,302,486,2172,1197,1619,0,1,0,1,2,4,25,7
16968,2382,478,471,302,683,2958,2442,1619,0,1,0,5,7,13,116,37
4655,1710,1068,471,302,483,374,66,584,0,1,1,5,7,13,116,37
7569,1555,926,471,302,391,302,2561,1619,0,1,0,5,7,13,116,37
14399,442,696,471,302,15,174,2561,1619,0,1,0,1,5,1,96,19
10497,779,424,15,302,557,4,870,1013,0,1,1,1,0,7,101,31
6133,1670,336,471,302,886,1352,1667,1292,0,0,1,1,5,1,21,18
1659,625,691,471,302,886,1777,1893,1327,1,0,0,5,7,13,116,37
3484,1342,374,471,285,165,2948,1557,1619,0,1,0,1,6,1,100,7
16056,1882,126,471,302,250,2292,2561,1619,0,1,0,1,5,9,21,2
15784,802,950,471,302,603,1984,225,1525,0,1,1,1,5,13,55,12
11869,2200,487,163,302,355,1191,677,715,1,1,1,1,5,1,58,12
15127,1603,781,31,302,851,3120,389,909,0,1,0,1,7,13,21,1
11753,1852,645,307,302,890,915,907,1619,0,1,1,1,5,1,0,0
1792,2368,332,226,302,886,2014,2411,747,0,0,1,1,0,1,58,18
17139,1500,177,471,302,54,2418,847,1619,0,1,0,3,7,13,116,37
10105,312,553,471,302,886,2354,1183,824,0,1,0,1,0,4,11,12
5241,1924,627,471,302,891,799,2561,1619,0,1,0,5,7,13,116,37
11981,2486,420,238,302,737,3084,2561,1461,0,1,1,1,5,9,21,18
17713,135,655,471,302,886,319,2561,1619,0,0,0,1,7,13,48,37
308,1816,91,474,302,876,2655,103,794,0,1,1,1,0,13,49,24
7526,2719,1176,471,302,175,1177,608,1619,0,1,1,1,7,13,116,37
11542,1890,617,163,302,72,1810,1873,1454,0,1,1,1,5,1,20,12
16927,575,876,471,302,396,1245,1528,1619,0,1,0,5,7,13,116,37
15449,2697,303,390,44,200,2804,875,402,0,1,1,1,0,9,21,18
7487,2382,478,471,302,602,2958,2442,1619,0,1,0,5,7,13,116,37
10691,193,1176,471,302,886,3035,667,1619,0,1,0,5,7,13,116,37
11999,2191,415,163,269,540,564,2037,1228,0,1,1,1,5,1,30,12
2096,58,1024,471,302,67,292,1283,1619,0,1,1,1,7,0,70,31
3301,1813,30,471,302,441,2519,2561,1619,0,1,0,1,7,13,116,37
7713,1289,25,471,302,230,2900,2534,919,0,1,1,1,5,1,21,18
13994,1302,487,471,183,886,912,2561,1619,0,0,0,1,2,1,21,12
12122,1447,156,471,302,784,1147,2561,1619,0,1,1,5,7,13,116,37
13302,268,950,102,302,564,2751,468,1196,0,1,0,1,5,1,58,5
11167,2098,754,471,302,803,3049,2561,1619,1,1,0,1,7,13,116,37
1474,658,123,471,302,759,3195,2070,1485,0,1,1,5,7,13,116,37
17056,2250,610,471,302,582,437,264,217,0,1,0,5,7,13,116,37
7636,676,156,163,302,110,2380,585,465,0,1,1,1,5,1,70,12
15565,1470,247,471,302,263,372,1827,1543,0,1,1,5,7,13,116,37
14715,1794,1109,471,302,760,946,392,1619,0,0,0,1,7,13,116,37
6259,2731,780,313,302,415,593,2561,40,0,0,0,2,2,13,58,7
7009,509,784,471,4,886,1594,544,1017,0,0,0,1,7,1,116,13
10373,55,487,471,302,886,2582,271,1619,0,1,1,1,2,1,69,31
8263,1322,1176,395,18,886,1757,911,1552,1,0,0,1,2,1,55,18
6633,890,610,471,302,484,974,2561,1619,0,1,0,1,7,13,37,37
1037,2124,156,471,302,886,3034,2461,295,0,0,1,1,7,1,28,26
16648,2171,74,471,302,886,2969,1143,639,0,0,0,1,5,6,21,18
12980,798,234,134,302,250,2294,2561,1619,0,1,0,1,1,13,81,37
3250,68,300,324,302,768,2668,2170,1415,0,1,1,1,0,5,70,37
809,827,714,471,302,886,1274,2561,1619,0,0,0,5,7,13,116,37
14801,237,247,118,115,81,3052,2275,884,0,1,1,1,0,1,58,12
15586,596,1112,471,302,189,685,1562,832,0,1,0,5,7,13,116,37
283,970,1013,471,302,726,368,394,313,0,1,1,1,7,13,116,37
12692,275,111,316,302,871,567,2561,1619,0,1,1,0,7,13,106,37
11435,1718,527,452,302,407,1680,2241,739,0,1,1,3,6,4,58,7
6985,1055,1089,220,302,886,1728,2112,1619,0,0,0,1,7,13,80,17
12170,884,1104,188,302,694,1791,312,356,0,1,1,1,2,4,63,37
15860,2402,876,471,302,760,142,1923,1619,0,0,0,1,5,1,116,20
17156,2467,319,460,302,896,571,1883,743,0,1,1,5,7,13,116,37
2635,911,527,471,302,886,1000,2561,1619,0,0,0,5,7,13,116,37
2581,637,84,471,302,780,2927,2561,1619,0,1,1,1,7,13,116,37
7281,2268,406,471,302,230,6,2547,939,0,1,0,1,5,1,21,18
7331,1297,234,140,116,886,275,745,799,0,0,1,1,0,1,58,23
9452,807,1020,471,302,797,1706,2206,1107,0,1,1,0,7,1,29,11
2370,2020,731,163,243,701,1260,1375,1619,0,1,0,1,5,1,55,12
797,2732,222,471,302,886,2698,2561,1619,0,0,0,5,7,13,116,37
9376,2233,490,362,302,815,417,403,1529,0,1,1,1,5,1,21,12
9670,2369,247,163,302,811,451,2561,1619,0,1,0,1,6,1,58,12
11855,2048,285,391,85,125,1980,2043,536,0,1,0,1,2,9,55,31
6033,1075,297,471,302,609,1992,2454,38,0,1,1,1,7,13,116,37
17277,384,572,471,302,886,2117,1735,1645,0,0,0,1,3,5,48,16
359,2289,950,471,302,486,2317,1214,1619,0,1,0,3,2,4,37,7
10807,582,688,471,302,486,2397,1504,1619,0,1,0,1,2,4,35,7
2804,2372,3,431,302,39,461,664,147,0,1,1,5,7,13,116,37
3340,27,385,41,302,886,284,2446,156,0,1,0,1,5,13,55,37
3176,772,667,471,302,886,1776,1416,738,1,0,1,5,7,13,116,37
12171,443,717,471,302,735,1601,660,1619,0,1,0,5,7,13,116,37
10515,1236,935,471,302,511,727,2400,1001,0,1,1,5,7,13,116,37
16219,683,868,471,302,725,2580,1349,1619,0,1,0,1,7,13,70,9
17234,129,1069,471,12,210,1261,1728,235,1,1,0,1,2,4,106,7
9340,1572,371,471,302,740,1182,1916,1284,0,1,1,1,7,13,55,18
17599,1922,697,368,302,239,1847,1570,858,0,0,1,5,7,13,116,37
7663,628,824,471,302,886,2881,999,1619,1,0,0,5,2,8,116,1
8172,2055,1032,471,244,798,628,185,518,0,1,1,1,1,1,58,31
8887,2724,265,458,104,886,1943,1014,474,0,0,0,1,5,1,27,9
978,1772,570,471,302,822,1762,1134,603,0,0,0,3,6,2,46,16
3678,2441,126,471,302,789,653,604,172,0,1,1,5,7,13,116,37
202,1274,25,471,302,230,2899,2527,932,0,1,0,1,5,1,21,18
17312,240,933,471,217,886,1892,1234,827,0,0,0,1,0,0,79,15
10684,1636,571,471,302,468,2443,1087,848,0,1,1,1,0,9,56,8
6166,2282,950,471,302,360,2639,159,756,0,1,1,1,5,13,86,12
